CustomerID,Name,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Purchase_Frequency,Churn_Status
CUST1806,Jessica Galvan,67,Female,67703,19,Silver,6.5,0
CUST1807,Wendy Friedman,60,Male,46409,38,Platinum,13.1,0
CUST1808,Raymond Walters,35,Female,51283,57,Basic,5.8,1
CUST1809,Kimberly Osborne,44,Female,72159,21,Platinum,5.5,0
CUST1810,Elizabeth Esparza,67,Female,56922,83,Basic,14.4,0
CUST1811,Lindsey Sweeney,52,Male,25602,15,Basic,10.4,0
CUST1812,Jessica Johnson,42,Female,72198,79,Platinum,4.7,0
CUST1813,Brandon Rice,39,Male,65319,89,Gold,11.6,0
CUST1814,Jennifer Potts,30,Male,21041,16,Gold,10.7,0
CUST1815,Jerry Mckinney,41,Female,65637,72,Basic,4.3,0
CUST1816,Denise Johnson,65,Male,39353,17,Basic,14.6,0
CUST1817,Jessica Cain,35,Female,39870,71,Gold,3.1,0
CUST1818,Dana Shannon,49,Female,80118,7,Gold,7.7,0
CUST1819,Nicole Williams,29,Female,64105,25,Basic,1.4,1
CUST1820,Rebecca Rhodes,55,Male,41683,40,Silver,3.5,0
CUST1821,Valerie Morales,23,Male,77962,34,Basic,9.7,0
CUST1822,Paul Crawford,69,Female,64139,4,Basic,4.0,1
CUST1823,Katherine Keller,45,Female,47106,67,Gold,4.3,1
CUST1824,David Love,30,Male,52272,15,Gold,14.4,0
CUST1825,Joseph Martin,30,Female,67214,33,Basic,4.4,1
CUST1826,Kristie Marshall,43,Male,67111,64,Platinum,1.0,0
CUST1827,James Taylor,24,Male,71823,25,Gold,4.9,1
CUST1828,Amber Welch,45,Female,56514,93,Basic,5.7,1
CUST1829,Michelle Stewart,59,Female,55141,29,Basic,5.7,1
CUST1830,Jason Mcintyre,34,Female,67365,85,Basic,15.0,0
CUST1831,Kelsey Vargas,51,Female,66752,7,Silver,8.6,0
CUST1832,Jamie Acosta,41,Female,65651,56,Silver,10.3,1
CUST1833,Vanessa Decker,51,Male,83194,21,Basic,2.3,1
CUST1834,Jeremiah Durham,39,Female,59735,54,Silver,12.8,0
CUST1835,Phillip Smith,46,Female,58586,36,Platinum,4.8,1
CUST1836,David Berry,18,Male,67141,97,Silver,8.7,0
CUST1837,Kelly Chaney,67,Male,87633,62,Platinum,8.6,1
CUST1838,Audrey White,66,Female,83959,3,Basic,5.2,1
CUST1839,Brandi Murphy,21,Female,41207,73,Silver,12.4,0
CUST1840,Mark Taylor,33,Female,61575,32,Platinum,5.7,0
CUST1841,Rebecca Clark,38,Female,61193,77,Platinum,9.2,0
CUST1842,Joshua Hernandez,61,Male,75161,87,Silver,3.9,0
CUST1843,Michael Robinson,49,Male,53894,15,Basic,13.9,0
CUST1844,Crystal Davis,50,Male,56937,52,Platinum,4.4,1
CUST1845,Richard Roth,44,Female,67604,72,Basic,9.8,0
CUST1846,Laura Villa,47,Male,55681,70,Silver,10.6,1
CUST1847,Andrew Molina,33,Female,51371,31,Silver,5.8,0
CUST1848,Kristen Snyder,65,Male,48599,85,Gold,11.3,0
CUST1849,Joseph Gomez,48,Female,82084,68,Gold,5.1,0
CUST1850,Allison Bauer,47,Male,44059,19,Gold,9.5,0
CUST1851,Margaret Allen,32,Male,65628,52,Gold,10.3,0
CUST1852,Jake Hansen,37,Female,37651,21,Silver,9.3,1
CUST1853,David Hughes,44,Female,27746,62,Gold,6.9,0
CUST1854,Debra Baker,67,Male,73111,37,Silver,9.2,0
CUST1855,Andrew Ramirez,19,Male,77680,44,Gold,13.9,0
CUST1856,Dawn Smith,55,Male,63868,98,Basic,5.4,0
CUST1857,Ashlee Reilly,63,Male,67184,30,Basic,2.3,1
CUST1858,Crystal Boyd,41,Female,60029,20,Gold,6.1,1
CUST1859,Luis Marquez,54,Male,69894,70,Basic,6.8,0
CUST1860,Erik Lee,43,Female,56136,8,Gold,12.6,1
CUST1861,Miguel Whitaker,51,Male,72798,37,Platinum,14.6,0
CUST1862,Brian Mitchell,27,Male,51004,76,Silver,4.0,0
CUST1863,Ashley Ramsey,35,Male,35698,81,Basic,9.3,0
CUST1864,Leonard Luna,60,Female,36347,11,Silver,11.7,0
CUST1865,Sarah Weaver,27,Female,48853,21,Basic,10.2,0
CUST1866,Victoria Smith,29,Female,60576,4,Silver,14.0,0
CUST1867,Anita Gibson,30,Female,72066,98,Basic,2.8,0
CUST1868,Stephanie Forbes,25,Male,43323,79,Gold,3.4,0
CUST1869,Shannon Miller,37,Female,53183,39,Silver,9.1,1
CUST1870,Roger Cole,35,Male,75316,100,Silver,12.9,0
CUST1871,Stephanie Watson,33,Male,62778,29,Basic,1.9,1
CUST1872,James Petty,50,Male,64015,34,Basic,12.3,1
CUST1873,Cindy Logan,60,Male,75146,72,Silver,7.4,0
CUST1874,Patricia Walker,19,Female,81252,89,Basic,7.2,1
CUST1875,Zachary Larson,55,Female,68910,44,Basic,4.1,0
CUST1876,Victoria Galvan,27,Male,77806,32,Platinum,5.3,1
CUST1877,Jonathan Kim,21,Male,39020,57,Basic,12.8,0
CUST1878,Andrew Hodges,52,Female,49986,69,Silver,4.4,1
CUST1879,Elizabeth Patrick,24,Male,65839,64,Basic,2.1,0
CUST1880,Jessica Smith,44,Male,49152,11,Platinum,7.2,0
CUST1881,Crystal Wright,30,Female,72938,72,Basic,13.7,0
CUST1882,Bianca Harris,24,Female,34994,10,Gold,3.2,1
CUST1883,Wendy King,66,Female,57266,32,Gold,11.5,0
CUST1884,Ryan Kent,55,Male,63771,47,Platinum,14.5,0
CUST1885,Melissa Davis,19,Female,59340,37,Basic,5.6,0
CUST1886,Patricia Terry,43,Female,48655,38,Silver,4.1,1
CUST1887,Kelly Serrano,45,Female,38618,66,Silver,10.3,1
CUST1888,Paige Mcgee,29,Female,48391,14,Gold,5.2,0
CUST1889,Jennifer Hernandez,31,Male,64179,45,Silver,9.8,0
CUST1890,Brittany Reed,26,Female,78501,60,Basic,5.9,0
CUST1891,Nancy Schultz,28,Female,56918,45,Gold,13.6,0
CUST1892,Michael Owens,22,Male,60222,81,Basic,12.3,0
CUST1893,Ariel Dickerson,59,Male,67669,93,Basic,10.3,0
CUST1894,Mr. Charles Williams,26,Male,56903,52,Basic,11.9,0
CUST1895,Dr. Angela Moss,22,Female,53189,16,Silver,10.7,0
CUST1896,Julia Cohen,28,Male,39443,25,Basic,3.5,1
CUST1897,Terry Day,60,Female,73824,61,Silver,2.1,0
CUST1898,Jacqueline Newman,56,Male,47583,98,Silver,13.3,0
CUST1899,Jenna Garza,45,Female,43960,51,Silver,9.3,0
CUST1900,Jesus Nguyen,45,Male,59181,78,Gold,12.0,0
CUST1901,Cynthia Anderson,36,Male,60915,60,Silver,2.0,0
CUST1902,Ashley Jones,32,Male,38429,43,Gold,12.2,0
CUST1903,Eugene Ward,45,Female,69294,83,Basic,12.9,0
CUST1904,Arthur Stewart,58,Female,57613,64,Gold,14.9,1
CUST1905,Robert Castro,36,Male,92030,55,Basic,1.7,0
CUST1906,Shannon Blair,34,Male,73837,43,Gold,11.6,0
CUST1907,Robert Wilson,50,Male,56459,4,Basic,6.5,0
CUST1908,Brooke Mcneil,20,Female,44094,43,Silver,8.3,1
CUST1909,Ronald Norman,27,Female,66509,43,Basic,3.8,0
CUST1910,Pamela Delacruz,48,Female,60445,20,Silver,9.6,0
CUST1911,Tracy Miles,44,Male,39504,91,Gold,12.5,0
CUST1912,Bryan Mendoza,40,Female,50889,86,Gold,8.6,0
CUST1913,Laurie Mendoza,45,Male,50467,79,Gold,4.6,1
CUST1914,Christina Camacho,61,Female,63431,86,Basic,6.3,1
CUST1915,Joseph Medina,30,Female,44539,76,Basic,11.6,0
CUST1916,Toni Perez,29,Male,63574,25,Platinum,11.2,0
CUST1917,Patrick Lee,47,Female,66341,13,Platinum,3.1,1
CUST1918,Melissa Richardson,37,Female,56566,42,Silver,2.8,0
CUST1919,Lydia Schultz,67,Female,61453,3,Platinum,7.2,0
CUST1920,Hannah Cunningham,47,Female,83922,57,Silver,6.9,0
CUST1921,Ellen White,37,Female,62503,88,Platinum,11.3,0
CUST1922,James Davis,53,Female,58525,67,Basic,8.2,0
CUST1923,Julia Avila,68,Female,60527,95,Silver,2.5,0
CUST1924,James Gordon,40,Female,56132,28,Silver,7.8,0
CUST1925,Brianna Nicholson,41,Male,90822,68,Basic,2.2,0
CUST1926,Jeffrey Phelps,18,Male,69853,27,Platinum,7.3,1
CUST1927,Casey Gilbert,61,Female,62632,46,Gold,4.2,0
CUST1928,Jessica Nguyen,53,Female,55306,51,Silver,3.5,0
CUST1929,Tyler Carroll,43,Male,87865,24,Platinum,11.2,0
CUST1930,John Cooper,49,Male,57818,11,Silver,6.0,0
CUST1931,Sherri Nelson,42,Male,65475,58,Silver,12.3,0
CUST1932,Joshua Reid,54,Male,74942,7,Silver,8.0,0
CUST1933,Lisa Gordon,46,Female,57138,37,Basic,3.9,1
CUST1934,Melissa Chavez,62,Female,54667,13,Gold,10.0,0
CUST1935,Albert Horton,20,Male,40440,4,Silver,13.4,1
CUST1936,Brittany Ramos,39,Male,53366,44,Gold,5.9,0
CUST1937,Megan Le,58,Male,52454,68,Silver,9.5,0
CUST1938,Taylor Smith,64,Female,69518,12,Gold,1.5,1
CUST1939,Lori Chapman,52,Male,54787,52,Basic,5.6,0
CUST1940,Mary Garrett,39,Male,59383,5,Basic,13.3,0
CUST1941,Gregory Jacobs,30,Male,68924,20,Basic,8.2,0
CUST1942,Katelyn Wang,46,Female,63879,38,Silver,7.4,0
CUST1943,Adam Allen,51,Female,82925,68,Silver,14.2,0
CUST1944,Gregory Scott,30,Female,83513,42,Platinum,14.3,0
CUST1945,Judy Wiley,21,Female,87807,72,Platinum,13.5,0
CUST1946,Richard Ewing,27,Male,43893,97,Basic,4.0,0
CUST1947,Stephen Thomas,63,Female,66170,84,Basic,11.0,0
CUST1948,Michelle Huber,49,Female,57535,50,Platinum,14.7,0
CUST1949,Erin Hernandez,66,Female,84550,77,Gold,6.7,1
CUST1950,Timothy Gillespie,27,Female,81636,4,Gold,8.6,0
CUST1951,Christina Adams,25,Female,72610,47,Silver,3.4,0
CUST1952,Joseph Nelson,40,Female,83931,28,Basic,2.0,1
CUST1953,Lindsey Walker,38,Male,33124,30,Silver,4.3,1
CUST1954,Sheri Wilson,45,Female,85853,43,Silver,8.7,1
CUST1955,Megan Wilson,20,Female,98146,29,Basic,6.7,0
CUST1956,Joshua Blackwell,63,Male,86532,4,Basic,14.0,0
CUST1957,Ashley Walker,65,Female,48421,21,Basic,10.1,1
CUST1958,Teresa Harvey,51,Female,51199,3,Silver,3.2,1
CUST1959,William Rodriguez,32,Male,50315,10,Basic,12.8,1
CUST1960,Kimberly Gibson,43,Male,63327,32,Silver,1.9,1
CUST1961,Jeff Bush,18,Male,77195,13,Basic,2.9,1
CUST1962,Daniel Cox,46,Female,57332,84,Platinum,10.8,0
CUST1963,Andrew Reyes,39,Female,64571,43,Silver,7.2,0
CUST1964,William Hughes,58,Male,38218,4,Gold,3.2,1
CUST1965,Stephanie Snyder,61,Male,55580,85,Gold,2.6,0
CUST1966,Morgan Allen,47,Male,53596,15,Gold,10.9,0
CUST1967,Cynthia Reed,62,Female,59166,65,Basic,2.3,0
CUST1968,Sharon Brown,64,Male,66226,62,Silver,13.1,0
CUST1969,Shannon Lee,21,Female,70427,87,Basic,9.4,0
CUST1970,Brian Duarte,47,Male,36700,97,Silver,9.3,1
CUST1971,Brittany Clark,58,Female,83093,55,Platinum,6.3,0
CUST1972,Tammy Carpenter,28,Female,56516,17,Basic,1.9,1
CUST1973,David Grant,64,Male,67135,14,Gold,1.7,1
CUST1974,Christopher Moore,18,Male,63317,49,Basic,8.8,0
CUST1975,Theresa Ballard,64,Female,54541,3,Silver,12.3,1
CUST1976,Briana Parsons,33,Female,74549,14,Basic,8.8,0
CUST1977,Yvonne Phillips,35,Female,79655,57,Basic,4.9,0
CUST1978,Anna Small,46,Male,48161,63,Basic,13.5,0
CUST1979,Heather Black,45,Female,48265,36,Silver,14.6,0
CUST1980,Derek Whitaker,69,Male,40876,45,Gold,11.3,0
CUST1981,James Fuller,40,Female,36354,14,Platinum,4.1,1
CUST1982,Timothy Johnson,69,Male,26552,34,Gold,5.1,1
CUST1983,Joanna Bentley,62,Male,80975,41,Silver,2.5,0
CUST1984,Kevin Watts,68,Male,51559,19,Silver,2.3,1
CUST1985,Daniel Adams,58,Female,55085,40,Gold,10.2,0
CUST1986,Jose Miller,69,Male,58743,92,Silver,6.4,0
CUST1987,Seth Tate,51,Female,55595,83,Basic,13.2,0
CUST1988,Shelley Horn,67,Male,77280,45,Silver,9.1,0
CUST1989,David Aguilar,64,Female,28125,19,Platinum,14.6,0
CUST1990,Keith Nelson,59,Female,51372,67,Silver,9.6,0
CUST1991,Timothy Mathews,66,Male,48516,44,Gold,11.8,1
CUST1992,Hector Rodriguez,68,Male,54790,5,Gold,13.0,1
CUST1993,Monica Washington,31,Female,55621,6,Basic,6.8,1
CUST1994,Albert Hill,31,Male,49899,5,Gold,5.6,0
CUST1995,Theresa Sandoval,37,Male,101026,85,Basic,1.7,0
CUST1996,Jaclyn Wright,47,Female,36335,94,Silver,7.0,0
CUST1997,Kimberly Harris,29,Male,56518,26,Gold,2.1,1
CUST1998,Abigail Hendricks,38,Female,51739,59,Gold,5.2,0
CUST1999,Catherine Johnson,63,Male,79222,93,Basic,3.6,0
CUST2000,Sydney Jenkins,67,Male,78907,94,Platinum,2.9,0
CUST2001,Lindsay Forbes,21,Male,55136,22,Platinum,10.4,0
CUST2002,Jennifer Bryan,60,Female,52179,5,Gold,14.1,0
CUST2003,Deanna Davis,38,Female,54806,43,Gold,8.7,0
CUST2004,Daniel Gilbert,67,Female,63027,7,Basic,8.7,0
CUST2005,Gene Lopez,41,Female,52348,27,Gold,13.5,1
CUST2006,Rebecca Jenkins,58,Male,86341,35,Silver,13.6,1
CUST2007,Dr. Mary Blevins,40,Male,54546,28,Silver,8.0,1
CUST2008,Joan Williams,44,Male,68544,28,Silver,1.5,1
CUST2009,Lisa Johnson,39,Female,74251,16,Gold,1.3,1
CUST2010,Brenda Beard,35,Female,49987,16,Basic,12.2,1
CUST2011,Kenneth Johnson,40,Male,51030,71,Platinum,4.1,1
CUST2012,David Peterson,22,Male,61696,12,Basic,4.4,1
CUST2013,Cynthia Stephens,21,Female,70753,44,Platinum,8.9,0
CUST2014,Christopher Alvarez,52,Female,92742,91,Basic,2.6,0
CUST2015,Christopher Wagner,42,Female,46622,88,Gold,12.4,0
CUST2016,David Ramirez,31,Male,33717,84,Basic,3.6,0
CUST2017,Lisa Chavez,44,Male,26622,32,Platinum,3.4,1
CUST2018,Leslie Haynes,56,Female,62173,71,Gold,1.9,1
CUST2019,Catherine Sharp,32,Female,65582,69,Silver,7.4,0
CUST2020,Vanessa Weber,28,Male,59186,1,Basic,11.1,1
CUST2021,Dr. Patricia Hayes,28,Female,56432,73,Basic,3.2,1
CUST2022,David Torres,38,Male,75493,46,Silver,12.4,0
CUST2023,Gordon Walter,48,Female,80201,30,Gold,2.3,1
CUST2024,Bryce Davis,50,Female,62139,53,Gold,8.4,0
CUST2025,Kristen Wells,49,Female,16811,78,Silver,1.5,1
CUST2026,William Perez,45,Male,51687,40,Gold,10.4,0
CUST2027,Helen Adams,63,Female,84244,33,Platinum,8.9,0
CUST2028,Samuel Wolf,62,Female,43510,67,Platinum,7.1,1
CUST2029,Jasmine Flores,46,Female,64673,88,Basic,7.6,0
CUST2030,Laura Taylor,38,Female,61016,7,Gold,12.3,0
CUST2031,Antonio Levine,32,Male,69413,75,Basic,12.5,0
CUST2032,Walter Hayes,54,Female,73318,64,Platinum,9.9,0
CUST2033,Melissa Roach,18,Female,88253,75,Silver,5.3,0
CUST2034,Heather Parsons,63,Male,69765,50,Silver,10.8,0
CUST2035,Kevin Hobbs,64,Female,72199,13,Basic,6.5,1
CUST2036,Brett Clark,64,Female,34123,54,Platinum,11.4,0
CUST2037,Bryan Robinson,23,Female,60760,95,Basic,6.1,0
CUST2038,Shannon Sullivan,49,Female,57150,85,Basic,3.2,0
CUST2039,Robert Brooks Jr.,46,Female,60324,87,Gold,7.9,1
CUST2040,Richard Molina,36,Female,48785,72,Gold,13.9,0
CUST2041,Jamie Jackson,53,Female,52853,23,Silver,7.0,0
CUST2042,Robert Robinson,59,Female,38325,56,Basic,14.3,1
CUST2043,David Rangel,48,Female,52204,25,Gold,2.0,1
CUST2044,Pamela Dean,55,Male,60187,12,Gold,7.5,0
CUST2045,Kenneth Bailey,25,Female,53943,8,Silver,14.7,0
CUST2046,Wendy Ayers DDS,64,Male,45628,26,Silver,3.0,1
CUST2047,Michael Kim,46,Male,69140,57,Basic,11.7,0
CUST2048,Adriana Fischer,20,Female,75111,45,Silver,4.9,0
CUST2049,Diana Williams,33,Female,76202,35,Gold,13.2,1
CUST2050,Perry Richmond,34,Female,55323,17,Silver,14.7,0
CUST2051,Lisa Johnson,65,Female,48245,96,Platinum,7.8,0
CUST2052,John Adams,62,Male,45267,65,Silver,2.9,0
CUST2053,Edwin Krause,53,Male,55482,7,Platinum,1.8,1
CUST2054,Dean Butler,58,Female,56777,78,Gold,6.8,0
CUST2055,Sarah Gutierrez,47,Male,44323,88,Gold,2.3,0
CUST2056,Lisa Adkins,55,Male,55773,86,Gold,5.0,0
CUST2057,Sydney Murphy,44,Male,70738,63,Gold,9.7,0
CUST2058,Amanda Meyer,60,Female,60882,52,Basic,7.6,0
CUST2059,Richard Johnson,48,Male,62537,66,Gold,7.1,1
CUST2060,Samantha Torres,24,Male,38251,51,Platinum,4.9,1
CUST2061,Michael Hill,19,Male,55871,44,Gold,10.0,0
CUST2062,Thomas Barry,23,Female,84074,37,Gold,2.5,1
CUST2063,Mrs. Anna Smith,33,Female,54313,78,Gold,11.7,0
CUST2064,Valerie Mendez,61,Female,66970,67,Gold,2.3,1
CUST2065,Elizabeth Nelson,38,Female,60044,22,Platinum,12.6,0
CUST2066,Tiffany Torres,53,Male,91073,4,Silver,7.1,0
CUST2067,Daniel Chang,68,Male,57799,77,Silver,7.7,0
CUST2068,Michael Douglas,34,Female,66310,43,Platinum,11.0,0
CUST2069,Nancy Larson,60,Male,66273,12,Platinum,6.7,0
CUST2070,Kimberly Baker,60,Male,77579,53,Gold,6.8,0
CUST2071,Patrick Cox,30,Male,60128,65,Silver,1.7,1
CUST2072,Michelle Hall,35,Male,49115,12,Silver,14.6,0
CUST2073,Cynthia Reyes,40,Female,54082,27,Silver,5.3,1
CUST2074,Rachel Patton,24,Female,67372,64,Platinum,3.8,0
CUST2075,Brenda Webb,34,Male,45836,1,Gold,6.3,0
CUST2076,Heather Baker,33,Male,57653,59,Gold,14.2,0
CUST2077,Charlene Gilmore,58,Male,45384,59,Gold,8.4,0
CUST2078,Ryan Martinez,36,Female,43257,52,Gold,14.5,0
CUST2079,Anne Haley,47,Male,78220,66,Gold,13.4,1
CUST2080,Brandon Jordan,53,Male,52669,16,Platinum,8.1,0
CUST2081,Derrick Johnson,28,Female,54588,40,Silver,5.0,0
CUST2082,Shannon Summers,24,Female,61437,1,Basic,11.5,0
CUST2083,Ann Mccarty,63,Female,47435,95,Silver,9.2,0
CUST2084,Andre Christensen,41,Male,54214,3,Silver,8.5,0
CUST2085,Samantha Stuart,61,Male,56686,11,Basic,6.5,0
CUST2086,Kyle Smith,18,Female,58231,43,Silver,3.5,0
CUST2087,Joe Marshall,23,Female,67464,89,Platinum,1.4,0
CUST2088,Dr. David Bruce MD,26,Female,45763,99,Gold,6.7,1
CUST2089,Kerri Smith,20,Male,62925,77,Gold,9.1,0
CUST2090,Eric Edwards,20,Male,68280,92,Gold,11.7,0
CUST2091,Ashley Ingram,36,Male,30532,36,Gold,9.2,1
CUST2092,Emily Peterson,18,Male,41477,61,Silver,13.1,0
CUST2093,Stephanie Walker,43,Female,47058,35,Silver,12.3,0
CUST2094,Jessica Smith,55,Female,70410,64,Basic,6.2,1
CUST2095,Stephen Brown,43,Female,39673,26,Basic,4.1,1
CUST2096,Michael Cox,36,Male,52723,56,Basic,1.5,1
CUST2097,Vincent Rojas,69,Female,37731,19,Silver,1.1,1
CUST2098,Stephanie Williams,67,Male,33969,24,Basic,10.4,1
CUST2099,Samantha Cruz,22,Male,46427,7,Basic,12.9,0
CUST2100,Julie Powers,49,Female,75868,65,Basic,9.3,0
CUST2101,Robert Young,28,Male,52256,64,Silver,7.7,0
CUST2102,Kyle Manning,57,Female,62380,9,Basic,9.8,0
CUST2103,Adam Williams,53,Male,51219,86,Basic,6.9,1
CUST2104,Kimberly Tate,61,Male,46292,43,Silver,10.4,0
CUST2105,Katherine Diaz,43,Male,69253,61,Platinum,4.3,1
CUST2106,Amber Medina,42,Male,50206,12,Platinum,11.5,0
CUST2107,Timothy Barker,25,Female,68103,15,Basic,7.3,0
CUST2108,Yvonne Morgan,42,Female,63552,77,Silver,5.4,0
CUST2109,Debra Saunders,55,Female,43596,42,Platinum,5.5,1
CUST2110,Nathan Cain,55,Male,65712,5,Gold,11.6,0
CUST2111,Andrew Thompson,29,Male,67615,29,Silver,4.6,1
CUST2112,Kimberly Bass,46,Male,88509,97,Platinum,8.2,1
CUST2113,Patricia Beasley,38,Female,74334,20,Platinum,1.5,1
CUST2114,Tyler Kelley,18,Male,70024,72,Silver,3.2,0
CUST2115,Christopher Jones,39,Male,44190,3,Silver,1.9,1
CUST2116,Jamie Martin,35,Female,51335,53,Silver,7.2,0
CUST2117,Jessica Williams,37,Male,54572,70,Silver,5.7,0
CUST2118,Michael Larson,64,Male,66593,21,Basic,1.7,1
CUST2119,Maria Yang,61,Male,59685,19,Basic,8.9,1
CUST2120,Clarence Hudson,32,Female,75676,20,Basic,7.7,0
CUST2121,James Turner,39,Female,80101,57,Gold,14.2,0
CUST2122,Bruce Sanders,52,Female,63021,97,Silver,4.2,0
CUST2123,Elizabeth Gomez,44,Male,43667,24,Gold,1.1,1
CUST2124,Joseph Weaver,30,Female,60330,63,Basic,3.5,0
CUST2125,Kimberly Mckenzie,59,Male,61161,15,Basic,14.3,0
CUST2126,Jennifer Calhoun,23,Female,77306,33,Basic,7.4,0
CUST2127,Thomas King Jr.,66,Male,62651,30,Silver,2.9,1
CUST2128,Kaitlyn Roberts,19,Female,81021,91,Gold,13.9,0
CUST2129,Jennifer Mcconnell,56,Male,75592,41,Gold,8.1,1
CUST2130,Stephanie Williams,55,Male,64563,81,Silver,8.9,0
CUST2131,Donna Barber,30,Female,70499,39,Platinum,14.6,0
CUST2132,Jennifer Campos,25,Male,39112,24,Basic,8.7,1
CUST2133,Stephanie Sharp,30,Male,67074,63,Silver,5.9,0
CUST2134,Kristin Hall,63,Female,81991,7,Gold,13.1,1
CUST2135,Ashley Yang,27,Male,38425,52,Basic,3.3,1
CUST2136,Karen Cross,58,Male,81653,58,Basic,2.2,0
CUST2137,Sandy Mills,37,Male,53386,92,Basic,9.5,1
CUST2138,Patricia Rodriguez,49,Male,65087,1,Silver,10.3,0
CUST2139,Rebecca Barnes,45,Female,54060,43,Silver,7.5,1
CUST2140,Steven Henry,61,Male,46247,42,Basic,8.8,0
CUST2141,Shelia Campbell,56,Female,77038,7,Silver,1.4,1
CUST2142,Brian Bell,38,Male,27109,25,Silver,7.7,0
CUST2143,Timothy Ortiz,24,Female,58641,99,Basic,15.0,0
CUST2144,Amy Allen,24,Male,41424,25,Basic,10.3,0
CUST2145,Mary Kelly,21,Male,57126,64,Gold,12.6,1
CUST2146,Nancy Goodman,31,Female,62808,95,Basic,3.9,0
CUST2147,Nicole Jordan,66,Female,54389,56,Gold,9.0,1
CUST2148,Christopher Reese,40,Female,62800,33,Silver,1.4,1
CUST2149,Donna West,62,Female,56297,37,Gold,12.1,1
CUST2150,Brandi Morton,21,Female,61643,52,Silver,2.3,0
CUST2151,Jennifer Stewart,52,Female,50984,64,Gold,2.8,0
CUST2152,Christina Moyer,33,Male,50550,39,Silver,5.1,0
CUST2153,Paul Ryan,29,Male,88284,22,Silver,7.3,0
CUST2154,Angela Lewis,53,Female,62145,18,Basic,3.9,1
CUST2155,Emily Coleman,40,Male,56571,92,Platinum,5.5,1
CUST2156,Charles Hall,21,Female,78946,17,Platinum,9.4,0
CUST2157,Christian Stanley,30,Female,39735,8,Basic,3.7,1
CUST2158,Theresa Walls,27,Female,74562,47,Basic,2.4,0
CUST2159,Wendy Montgomery,64,Female,60155,50,Gold,8.2,0
CUST2160,Juan Berry,55,Male,64763,71,Basic,3.4,1
CUST2161,Jessica Barker,52,Male,49960,73,Silver,9.8,0
CUST2162,Damon Delgado,51,Female,31569,86,Basic,10.2,0
CUST2163,Tanner Clark,53,Female,73300,2,Silver,6.4,0
CUST2164,Elizabeth Oliver,57,Female,57880,42,Basic,11.7,0
CUST2165,James Wilson,58,Female,61546,75,Gold,14.2,0
CUST2166,Bryan Huerta,64,Male,83715,85,Platinum,8.7,0
CUST2167,Debra Patterson,29,Male,69611,87,Silver,6.4,1
CUST2168,Autumn Hall,32,Female,78852,94,Basic,4.6,1
CUST2169,Michael Glass,24,Male,70518,86,Platinum,2.3,1
CUST2170,Emily White,25,Female,68404,37,Platinum,4.4,1
CUST2171,Kevin Walker,53,Female,56760,24,Silver,9.0,1
CUST2172,Desiree Conway,68,Female,73056,17,Gold,14.6,1
CUST2173,Kristen Coffey,54,Female,86636,59,Gold,13.4,0
CUST2174,Valerie Galloway,68,Female,79768,97,Silver,2.2,0
CUST2175,Cynthia Hart,54,Male,36755,42,Gold,8.8,0
CUST2176,Ryan Weaver,55,Female,30005,75,Basic,13.9,0
CUST2177,Thomas Butler,37,Female,62431,42,Gold,10.3,1
CUST2178,Savannah Luna,54,Male,80515,77,Silver,7.5,0
CUST2179,Rebecca Moreno,61,Male,61799,48,Basic,10.8,0
CUST2180,Robert Moore,60,Male,42213,76,Basic,2.2,1
CUST2181,Sherry Williams,49,Female,48256,48,Basic,1.5,1
CUST2182,Ricardo Miranda,34,Female,65517,16,Basic,4.5,1
CUST2183,James Michael,68,Female,39344,4,Basic,12.1,0
CUST2184,Dalton Long,52,Female,66872,19,Silver,3.4,1
CUST2185,Robert Green,67,Female,51627,79,Basic,11.7,0
CUST2186,Beth Odonnell,49,Male,46201,9,Platinum,11.9,0
CUST2187,Brandi Campbell,48,Male,68711,53,Gold,6.9,1
CUST2188,Phyllis Coleman,39,Male,43664,7,Platinum,10.5,1
CUST2189,Ryan Kelley,36,Female,79574,82,Platinum,6.0,0
CUST2190,Natalie Pruitt,28,Female,77120,35,Basic,13.7,0
CUST2191,Dakota Wilcox,52,Female,47578,37,Gold,5.4,1
CUST2192,Peter Gordon,51,Male,44437,48,Gold,14.7,1
CUST2193,Frank Taylor,61,Male,73980,45,Platinum,11.5,1
CUST2194,Holly Martinez DDS,69,Male,61570,65,Gold,10.3,0
CUST2195,Christopher Morales,66,Female,69406,68,Platinum,11.7,1
CUST2196,Jasmine Wolfe,20,Male,76446,78,Gold,7.4,0
CUST2197,William Mason,19,Female,72812,9,Silver,1.1,1
CUST2198,Paul Leonard,63,Female,44372,27,Silver,10.1,0
CUST2199,Aaron Lamb,25,Male,79456,47,Gold,8.5,0
CUST2200,Steven Casey,52,Female,75773,35,Silver,12.3,0
CUST2201,Alan Mullen,46,Female,75952,83,Silver,5.1,1
CUST2202,Katherine Collins,43,Female,95341,3,Basic,5.4,0
CUST2203,Walter Schwartz,54,Male,62854,84,Basic,6.3,0
CUST2204,Aaron Garcia,53,Female,66060,4,Silver,9.7,1
CUST2205,John Costa,30,Female,54029,76,Platinum,13.0,0
CUST2206,Chad Harris,63,Female,60254,42,Silver,5.7,0
CUST2207,Michael Lee,69,Female,60850,98,Gold,13.6,0
CUST2208,Shannon Green,31,Male,57800,98,Basic,6.0,0
